timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-08-10,48.6600,50.6000,48.3000,49.7600,49.7600,61179,0.0000,1.0000
2018-08-09,51.6500,54.1500,48.7200,49.2000,49.2000,327770,0.0000,1.0000
2018-08-08,49.5600,49.7800,46.3000,49.6000,49.6000,131647,0.0000,1.0000
2018-08-07,49.0200,49.7600,48.8000,49.5000,49.5000,68198,0.0000,1.0000
2018-08-06,50.0500,50.3000,48.8600,49.0000,49.0000,93630,0.0000,1.0000
2018-08-03,49.4200,50.2000,49.3000,50.1000,50.1000,62467,0.0000,1.0000
2018-08-02,48.3800,49.5000,48.3000,49.3600,49.3600,71971,0.0000,1.0000
2018-08-01,47.7600,48.6200,47.6800,48.5400,48.5400,66978,0.0000,1.0000
2018-07-31,47.5800,47.8600,47.0600,47.6800,47.6800,58187,0.0000,1.0000
2018-07-30,48.2600,48.6400,47.6400,47.7000,47.7000,30954,0.0000,1.0000
2018-07-27,48.5600,49.0000,48.5600,48.6000,48.6000,50173,0.0000,1.0000
2018-07-26,48.3800,48.9400,48.2000,48.4000,48.4000,49749,0.0000,1.0000
2018-07-25,47.7000,48.3600,46.8800,48.0400,48.0400,66764,0.0000,1.0000
2018-07-24,46.7800,47.8400,46.7800,47.6800,47.6800,47691,0.0000,1.0000
2018-07-23,46.2800,46.9600,46.0400,46.6800,46.6800,45306,0.0000,1.0000
2018-07-20,47.7200,47.7200,45.8000,46.5800,46.5800,91866,0.0000,1.0000
2018-07-19,47.0400,47.6400,46.9200,47.6400,47.6400,37745,0.0000,1.0000
2018-07-18,46.9200,47.5800,46.4800,47.1600,47.1600,94507,0.0000,1.0000
2018-07-17,47.2000,47.3400,46.6600,46.8800,46.8800,60649,0.0000,1.0000
2018-07-16,47.2400,47.4800,46.8000,47.2000,47.2000,40217,0.0000,1.0000
2018-07-13,47.6600,47.8800,46.4600,47.0800,47.0800,68477,0.0000,1.0000
2018-07-12,47.1000,47.7600,46.9200,47.6200,47.6200,56784,0.0000,1.0000
2018-07-11,47.2000,47.4000,46.4800,46.8000,46.8000,50017,0.0000,1.0000
2018-07-10,47.6400,47.7600,47.2400,47.4600,47.4600,48256,0.0000,1.0000
2018-07-09,47.0000,47.6800,46.4000,47.2800,47.2800,64885,0.0000,1.0000
2018-07-06,46.0000,47.2200,45.7800,46.6600,46.6600,102049,0.0000,1.0000
2018-07-05,45.2000,46.7000,44.8400,46.0000,46.0000,90511,0.0000,1.0000
2018-07-04,44.1000,45.5800,43.7400,45.1400,45.1400,65152,0.0000,1.0000
2018-07-03,43.4000,44.1600,43.2000,44.0800,44.0800,28316,0.0000,1.0000
2018-07-02,43.1800,43.7000,42.9000,43.3200,43.3200,43528,0.0000,1.0000
2018-06-29,44.0000,44.2000,43.8000,44.0000,44.0000,65195,0.0000,1.0000
2018-06-28,43.7000,43.9200,43.4200,43.9200,43.9200,61467,0.0000,1.0000
2018-06-27,44.1000,44.1000,43.4000,43.7000,43.7000,62404,0.0000,1.0000
2018-06-26,43.7400,44.2800,43.1400,44.0200,44.0200,48258,0.0000,1.0000
2018-06-25,43.6800,43.7200,43.2000,43.5000,43.5000,49339,0.0000,1.0000
2018-06-22,44.2600,44.2600,43.4000,43.8400,43.8400,89125,0.0000,1.0000
2018-06-21,43.4400,44.2600,43.1400,44.2000,44.2000,70243,0.0000,1.0000
2018-06-20,43.3600,44.3200,43.2600,43.4400,43.4400,40187,0.0000,1.0000
2018-06-19,43.3600,43.8000,42.7600,43.1400,43.1400,32044,0.0000,1.0000
2018-06-18,44.2400,44.2800,43.4800,43.7400,43.7400,36642,0.0000,1.0000
2018-06-15,44.7600,45.0000,43.7800,44.2600,44.2600,160081,0.0000,1.0000
2018-06-14,43.9800,44.7000,43.9800,44.7000,44.7000,57879,0.0000,1.0000
2018-06-13,44.7200,44.8400,43.9000,44.1200,44.1200,66883,0.0000,1.0000
2018-06-12,44.9200,45.1200,43.9800,44.7000,44.7000,101659,0.0000,1.0000
2018-06-11,42.6400,44.5400,42.6400,44.0400,44.0400,84665,0.0000,1.0000
2018-06-08,41.8000,42.6000,41.5600,42.2600,42.2600,42205,0.0000,1.0000
2018-06-07,42.4600,44.1800,41.7400,42.0400,42.0400,105720,0.0000,1.0000
2018-06-06,41.2200,42.3400,40.9200,42.2000,42.2000,109361,0.0000,1.0000
2018-06-05,40.4000,41.5600,40.3200,41.1400,41.1400,60346,0.0000,1.0000
2018-06-04,40.4600,40.7600,39.5400,40.3400,40.3400,69128,0.0000,1.0000
2018-06-01,37.9800,40.4800,37.7600,40.3800,40.3800,130219,0.0000,1.0000
2018-05-31,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,1.0000
2018-05-30,39.0200,39.1600,38.1000,38.4800,38.4800,124369,0.0000,1.0000
2018-05-29,40.8200,40.8200,38.3200,39.1000,39.1000,176851,0.0000,1.0000
2018-05-28,41.9400,41.9400,40.8200,41.0600,41.0600,44572,0.0000,1.0000
2018-05-25,41.8200,42.0000,41.2800,41.8200,41.8200,40797,0.0000,1.0000
2018-05-24,41.7200,42.4400,41.7000,41.7600,41.7600,57436,0.0000,1.0000
2018-05-23,42.1000,42.2600,40.9800,41.7000,41.7000,73569,0.0000,1.0000
2018-05-22,43.0000,43.0000,41.9200,42.1200,42.1200,63190,0.0000,1.0000
2018-05-21,42.6400,42.6400,42.6400,42.6400,42.6400,0,0.0000,1.0000
2018-05-18,43.0800,43.0800,42.4600,42.6400,42.6400,47425,0.0000,1.0000
2018-05-17,42.4000,43.0200,42.2200,42.9400,42.9400,45090,0.0000,1.0000
2018-05-16,42.2800,43.0400,42.2800,42.5000,42.5000,80041,0.0000,1.0000
2018-05-15,42.0200,42.5200,41.8000,42.4600,42.1100,62637,0.0000,1.0000
2018-05-14,42.5000,43.0200,41.8800,42.2800,41.9315,96442,0.0000,1.0000
2018-05-11,42.9000,43.0400,41.8200,42.4200,42.0703,107913,0.0000,1.0000
2018-05-10,42.6400,43.3800,42.5600,43.0000,42.6456,51441,0.0000,1.0000
2018-05-09,42.9000,42.9000,39.8200,42.4800,42.1298,248398,0.0000,1.0000
2018-05-08,43.1800,43.6000,42.5400,42.9000,42.5464,187044,0.0000,1.0000
2018-05-07,43.1000,43.6800,42.2200,43.0200,42.6654,122514,0.0000,1.0000
2018-05-04,47.0000,47.1000,43.0800,43.2000,42.8439,198273,0.0000,1.0000
2018-05-03,44.3400,47.6400,44.2800,47.0000,46.6126,170445,0.0000,1.0000
2018-05-02,43.3200,44.2400,43.3000,44.2400,43.8753,67410,0.0000,1.0000
2018-04-30,43.1000,43.3400,42.3600,43.2400,42.8836,74052,0.0000,1.0000
2018-04-27,41.9400,43.3600,41.9400,43.1200,42.7646,53571,0.0000,1.0000
2018-04-26,41.8200,42.6200,41.8200,41.9000,41.5546,31622,0.0000,1.0000
2018-04-25,42.1400,42.2400,41.3800,41.8600,41.5149,58719,0.0000,1.0000
2018-04-24,42.5600,43.0200,41.8800,42.4200,42.0703,28740,0.0000,1.0000
2018-04-23,42.4200,42.9200,41.6600,42.5600,42.2092,40389,0.0000,1.0000
2018-04-20,43.0800,43.0800,42.1000,42.3600,42.0108,49071,0.0000,1.0000
2018-04-19,43.8800,43.8800,42.8800,43.0000,42.6456,31281,0.0000,1.0000
2018-04-18,43.8800,44.7200,43.6200,43.7800,43.4191,60690,0.0000,1.0000
2018-04-17,43.5200,44.0000,42.9800,43.8000,43.4390,35134,0.0000,1.0000
2018-04-16,43.3400,44.7800,43.0600,43.3400,42.9827,54682,0.0000,1.0000
2018-04-13,43.3400,44.2600,42.7600,43.1200,42.7646,64122,0.0000,1.0000
2018-04-12,43.0200,43.1400,42.2000,43.1000,42.7447,63171,0.0000,1.0000
2018-04-11,42.2000,43.0800,42.1000,42.9800,42.6257,59880,0.0000,1.0000
2018-04-10,42.7400,43.1200,41.9200,42.3800,42.0307,50713,0.0000,1.0000
2018-04-09,42.2000,43.0000,42.1200,42.3800,42.0307,57779,0.0000,1.0000
2018-04-06,41.9600,42.8800,41.5000,42.0000,41.6538,98744,0.0000,1.0000
2018-04-05,41.5800,42.3600,41.4600,42.1200,41.7728,83692,0.0000,1.0000
2018-04-04,42.3200,42.6200,41.0200,41.2600,40.9199,87768,0.0000,1.0000
2018-04-03,43.6800,44.0200,42.1600,42.3800,42.0307,84956,0.0000,1.0000
2018-03-29,42.8200,44.0200,42.6000,43.9400,43.5778,69216,0.0000,1.0000
2018-03-28,43.3400,43.3800,42.5000,42.5600,42.2092,59258,0.0000,1.0000
2018-03-27,42.9800,43.7000,42.6800,43.7000,43.3398,78084,0.0000,1.0000
2018-03-26,43.9000,44.0000,42.4200,42.6600,42.3084,82215,0.0000,1.0000
2018-03-23,42.1600,43.7400,41.8000,43.6000,43.2406,97583,0.0000,1.0000
2018-03-22,43.3000,43.6600,42.2600,42.6200,42.2687,53816,0.0000,1.0000
2018-03-21,43.8200,44.2200,43.4000,43.7400,43.3795,55884,0.0000,1.0000
